atom_id,mapped_field,repo_law_name,joined_law_name,law_article,runtime_law_name,rca_class,label_correct
95739a34-3ae9-579e-a2e0-b02a92fbe9f9,has_high_pressure_gas,고압가스법,고압가스법,16,고압가스법,NONBLANK_INHERITED,YES(short_form)
95bdc756-b7c7-5839-84a7-ee1688be09aa,has_crane,,산업안전보건기준에 관한 규칙,146,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
95c4da9d-f361-5614-a689-b80f2efd4f5c,has_concrete_work,,산업안전보건기준에 관한 규칙,367,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9830c2b6-fac9-51b7-bc37-6407c2352933,has_noise_work,,산업안전보건기준에 관한 규칙,516,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9a262273-acc9-51e4-b538-6216a80f3e63,has_conveyor,,산업안전보건기준에 관한 규칙,195,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9ad558b4-f8f1-5e2c-becf-22862ec91807,has_diving,,산업안전보건기준에 관한 규칙,537,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9ad86067-10a4-560e-8a5f-378a6e0cac32,has_hazardous_material,,산업안전보건기준에 관한 규칙,463,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9c66dac6-43fc-5c76-8f55-8e508b444c22,has_gas,,도시가스사업법,41,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
9ca77a21-6643-5299-8663-abe94c059cb7,has_concrete_work,,산업안전보건기준에 관한 규칙,365,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9e7b8a85-90e0-59cb-a757-a549a8905405,has_welding,,산업안전보건기준에 관한 규칙,289,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9ec69d2c-fce9-5d2f-8815-1570cd6d37b8,has_crane,,산업안전보건기준에 관한 규칙,142,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
9f621f8c-0ed5-5fe0-8abe-926ad4a5efad,has_casting,,산업안전보건기준에 관한 규칙,121,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a0098d92-a822-56f5-91e1-6be333979e2a,has_chemical,,화학물질관리법,44,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
a093685e-74ca-5de3-af54-ef978e730ef5,has_diving,,산업안전보건기준에 관한 규칙,525,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a186d369-a776-517a-a7ee-a70e5f688dfa,has_dust_work,,산업안전보건기준에 관한 규칙,83,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a1a6a96f-fee2-5852-9741-a4dc17da47da,has_hazardous_material,,산업안전보건기준에 관한 규칙,435,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a20d913d-52a7-5425-bb2c-8c2d91b1b5a8,has_crane,,산업안전보건기준에 관한 규칙,146,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a233cece-0af7-553d-a6c4-b8f51264e0f4,has_gas,,도시가스사업법 시행규칙,15,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
a349abe5-aabc-5393-9915-9f99d6265856,has_diving,,산업안전보건기준에 관한 규칙,552,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a491323c-36ff-58a0-946e-502cc309c0ef,has_elevator,,산업안전보건기준에 관한 규칙,152,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a4b8422b-fb0b-5984-996d-cc6d90920df4,has_subcontractor,,정보통신공사업법,31,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
a4fe2bf5-9bc3-594c-8e0c-9f7d250d713c,has_welding,,산업안전보건기준에 관한 규칙,288,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a53121b4-ca61-5c9f-85dc-a2a568f1eb90,has_scaffold,,산업안전보건기준에 관한 규칙,57,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a6982f6c-2e2f-5f5b-b5a1-7772b28098d9,has_pile_work,,산업안전보건기준에 관한 규칙,216,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a7511d1f-5850-58b2-90d3-9bb5485e30e8,has_diving,,산업안전보건기준에 관한 규칙,547,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a7ea138f-6d3d-5636-ad3f-72dd6794e34a,has_noise_work,,산업안전보건기준에 관한 규칙,513,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a80efdde-0537-55a4-a93d-efcc35f73b4c,has_demolition,,산업안전보건기준에 관한 규칙,51,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a9346820-f627-5968-825c-54f618e20e2e,has_elevator,,산업안전보건기준에 관한 규칙,86,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a965627c-ddf7-5bda-8018-23f4b4538266,has_elevator,,산업안전보건기준에 관한 규칙,156,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a96aa3bb-993c-500f-b9e0-9377d08b3270,has_crane,,산업안전보건기준에 관한 규칙,142,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
a9c55676-765d-5e7e-953a-aa0e24472e1e,has_high_place_work,,산업안전보건기준에 관한 규칙,186,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
aa3dac20-cdfc-5364-9c73-837739f4374a,has_confined_space,,산업안전보건기준에 관한 규칙,640,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
aa7927b5-ecdc-5c2e-96a7-1355d9244675,has_dust_work,,산업안전보건기준에 관한 규칙,77,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
aa81006b-cb25-5c75-891d-4e6de421375f,has_hazardous_material,,산업안전보건기준에 관한 규칙,469,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ab450cb1-1829-5e62-9923-891f0b5a3435,has_concrete_work,,산업안전보건기준에 관한 규칙,331,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ac22a5d8-5735-537d-a3eb-03d1bad2387a,has_diving,,산업안전보건기준에 관한 규칙,545,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
acb6ea7f-b18a-5db9-91fa-b3289fae5b82,has_diving,,산업안전보건기준에 관한 규칙,544,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
acd89e25-fc5c-57e3-9ce5-a02a563d9a2b,has_hazardous_material,,산업안전보건기준에 관한 규칙,464,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ae0a74ad-9452-5677-8080-37d603eb0645,has_crane,,건설기계 안전기준에 관한 규칙,125,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
af5675b5-05fc-55e6-93c5-738281829cdb,has_hazardous_material,,산업안전보건기준에 관한 규칙,451,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
b087811b-160c-5238-b105-d77d2721a173,has_hazardous_material,,산업안전보건기준에 관한 규칙,459,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
b16457c9-6564-5b00-a084-2ccc6c1ba55a,has_concrete_work,,산업안전보건기준에 관한 규칙,328,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
b3cf2e5c-10a9-5fe2-9d08-fdbe7535afd9,has_excavation,,산업안전보건기준에 관한 규칙,221,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
b7eca4bf-de46-54c6-9818-1cbbc7436a38,has_confined_space,,산업안전보건기준에 관한 규칙,643,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
b84742ef-4ce9-5c82-b147-e45fbc3cce28,has_forklift,,산업안전보건기준에 관한 규칙,181,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ba62bba0-441e-5ac5-ad99-4029af8b59b2,has_excavation,,산업안전보건기준에 관한 규칙,362,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
badb9ea0-f5d3-511c-8525-f951e187594c,has_dust_work,,산업안전보건기준에 관한 규칙,614,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
bb918aa7-4e6d-5f18-aff2-221a0ce816c6,has_rolling,,산업안전보건기준에 관한 규칙,87,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
be1345bf-df99-5bb6-9b84-5b098333addc,has_gondola,,산업안전보건기준에 관한 규칙,86,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c0747d4e-0a50-530a-90f1-0c649cf54e61,has_diving,,산업안전보건기준에 관한 규칙,533,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c276bfff-4945-594f-8324-0716ea8742c1,has_pile_work,,산업안전보건기준에 관한 규칙,207,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c53320d7-350b-5ec3-93fc-5f4ada6574cb,has_boiler,,산업안전보건기준에 관한 규칙,630,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c5be1b14-2540-53b7-aed5-4836a2f4e225,has_confined_space,,산업안전보건기준에 관한 규칙,639,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c5e81202-dcd3-5884-a70d-306ed0978ab1,has_subcontractor,,건설산업기본법,35,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
c60f79f2-4cb5-5b08-9a4b-acca62fc3acb,has_rolling,,산업안전보건기준에 관한 규칙,108,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c68c9721-0dde-5239-a53c-b825c1200a54,has_welding,,산업안전보건기준에 관한 규칙,286,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c6c9c933-a665-57d0-b762-4e9f2129b333,has_asbestos,,산업안전보건기준에 관한 규칙,487,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c7c636bd-8c70-5c35-a1e2-b14c560b4c4f,has_hazardous_material,,산업안전보건기준에 관한 규칙,455,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c8b14c87-490f-519d-84b2-bac1b2f5e005,has_hazardous_material,,산업안전보건기준에 관한 규칙,505,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c924dad5-4d8f-5f2d-b0e8-6d537f75a087,has_crane,,산업안전보건기준에 관한 규칙,86,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c93409b1-8010-5b1b-812f-7807022f656d,has_hazardous_material,,산업안전보건기준에 관한 규칙,442,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
c9e0c957-e4f4-5ca2-bb61-6cc3ddf9771a,has_hazardous_material,,산업안전보건기준에 관한 규칙,464,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
cacdac8d-39b8-5290-9d32-6b17e607e73b,has_gas,,도시가스사업법 시행규칙,20,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
cb18705e-c855-50a0-820d-b3d3da92b88b,has_radiation,,산업안전보건기준에 관한 규칙,574,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
cb64ba11-f66c-5cea-a395-1237bd07f99d,has_radiation,,산업안전보건기준에 관한 규칙,580,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
cdd61d9c-0264-59d2-b805-e0771b48b8a4,has_hazardous_material,,산업안전보건기준에 관한 규칙,504,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ce59b35c-84bf-55ba-b58e-0902fd50b713,has_water_tank,,수도법 시행규칙,22,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
ce9ed68c-6764-5e83-8bbb-e002432ca969,has_crane,,산업안전보건기준에 관한 규칙,142,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d018d484-e92a-5588-b8b2-44e6b7e70955,has_crane,,산업안전보건기준에 관한 규칙,149,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d08d94bb-b971-5c31-8bbe-9aab36d566f3,has_confined_space,,산업안전보건기준에 관한 규칙,619,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d1521325-6401-5729-a58e-67134e77c695,has_hazardous_material,,산업안전보건기준에 관한 규칙,460,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d37a6376-79f8-5d67-86a1-e6b8eee267e2,has_pile_work,,산업안전보건기준에 관한 규칙,38,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d4a5bfac-eabc-532a-b484-679723792e60,has_crane,,산업안전보건기준에 관한 규칙,146,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d587ea03-2281-529d-8d5f-25deafa5c2d2,has_diving,,산업안전보건기준에 관한 규칙,531,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d62a3f84-3004-55ca-821e-ec86dae4b603,has_noise_work,,산업안전보건기준에 관한 규칙,515,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d6697679-5c37-5bca-8e2e-b96bbbd2e0b5,has_elevator,,산업안전보건기준에 관한 규칙,154,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d6711899-cab1-5b9e-a1e9-aa8be698a5c0,has_blasting,,산업안전보건기준에 관한 규칙,349,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d72f3df3-0359-5973-aab6-5dd4acad87c8,has_grinding,,산업안전보건기준에 관한 규칙,122,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d788dd1e-8b22-5328-ad28-849a3b5ce3ab,has_crane,,산업안전보건기준에 관한 규칙,147,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
d7be3706-e0a3-56c6-8664-285169cf342d,has_excavation,,산업안전보건법,38,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
d9d2ea3c-a127-56e8-b79d-38b02da3d4a8,has_pile_work,,산업안전보건기준에 관한 규칙,218,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
da08cdd2-6a4e-5f3e-906c-a96ce447fe67,has_conveyor,,산업안전보건기준에 관한 규칙,191,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
dc7bfaec-e2f6-5d2a-b161-542782302deb,has_asbestos,,산업안전보건기준에 관한 규칙,491,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
dd1988a7-7efb-51ee-a552-b7f85142c898,has_welding,,산업안전보건기준에 관한 규칙,295,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
dd5c7383-3d01-5565-8ef8-32e1d94cb350,has_excavation,,도시가스사업법,30,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
de1755ec-6cce-51da-af88-a1747995681c,has_pile_work,,산업안전보건기준에 관한 규칙,209,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
df224a68-4bc6-5b34-af07-34e0dc2ec91b,has_scaffold,,산업안전보건기준에 관한 규칙,57,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e10a547f-0c17-55f7-99cd-8f6ac8613c42,has_hazardous_material,,산업안전보건기준에 관한 규칙,501,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e12914c4-0875-5b3d-a6f1-d3dd8aa58aa0,has_excavation,,산업안전보건기준에 관한 규칙,221,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e16a2391-a0df-5b6f-ab28-15d8bf5286b5,has_subcontractor,,건설산업기본법,36,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
e1b40ae4-4855-5923-ba40-c3ca7718ea5a,has_concrete_work,,산업안전보건기준에 관한 규칙,331,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e2007579-f621-555f-9485-457bc68fa095,has_noise_work,,산업안전보건기준에 관한 규칙,514,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e2534765-b8d2-54f4-a2a9-7aeb5ccc009e,has_forklift,,산업안전보건기준에 관한 규칙,179,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e29e837f-9578-5cbc-b258-518faefeae57,has_diving,,산업안전보건기준에 관한 규칙,535,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e2c0609d-2410-5377-9db4-c4a9a407e356,has_asbestos,,산업안전보건기준에 관한 규칙,497,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e2c53ed7-069c-54ea-bb50-6589461f0a47,has_gondola,,산업안전보건기준에 관한 규칙,160,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e35c3112-211b-5dbe-9ebf-3ab1a6133c67,has_concrete_work,,산업안전보건기준에 관한 규칙,332,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e408aee5-e825-58ef-b467-61f9e84f57da,has_diving,,산업안전보건기준에 관한 규칙,530,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e4140e0c-379f-591c-9c5c-223b9eff9518,has_scaffold,,산업안전보건기준에 관한 규칙,55,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e4d3146b-ceed-5cfa-86c7-21e0a34dc843,has_welding,,산업안전보건기준에 관한 규칙,542,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e6943a31-c52f-5371-aa0f-26a00d38ef44,has_high_place_work,,산업안전보건기준에 관한 규칙,186,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e724d5a2-bebc-5645-b41a-4a60e846396b,has_boiler,,산업안전보건기준에 관한 규칙,119,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e843bdd4-1c07-5bc1-9a85-e3f92b7c5c16,has_chemical,,화학물질관리법,31,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
e8ff59ed-a77d-5034-bb89-1d80dcf0205c,has_excavation,,산업안전보건기준에 관한 규칙,339,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
e9d30d8e-5a55-5467-ba50-8ee833e4b512,has_confined_space,,산업안전보건기준에 관한 규칙,626,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ea92a57d-be66-5d07-bdab-eb032faac006,has_crane,,산업안전보건기준에 관한 규칙,170,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ebe04e57-e3c9-53fe-91f2-f57b87ebda19,has_rolling,,산업안전보건기준에 관한 규칙,9,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ee0fc81e-b6c4-58d3-be82-630f4297aaf4,has_hazardous_material,,산업안전보건기준에 관한 규칙,470,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ee4b00ba-c483-5013-9425-1c6d2a8645ad,has_welding,,산업안전보건기준에 관한 규칙,293,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
efb5e944-745d-5d48-877c-5f6aa3bf5101,has_pile_work,,산업안전보건기준에 관한 규칙,212,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f0c48a29-185c-5511-a975-bc30f55df7b4,has_pressure_vessel,,산업안전보건기준에 관한 규칙,528,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f13a858e-0414-51a8-8aac-f0cf6892c551,has_excavation,,건축법,41,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
f1b39cc7-e4de-5abf-846e-cbec5caa93cb,has_grinding,,산업안전보건기준에 관한 규칙,122,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f3576528-3dd6-5dff-8bc5-bea300b9fa68,has_hazmat_storage,,산업안전보건기준에 관한 규칙,628,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f4e8c393-ca91-52f0-843c-a7292df8384a,has_radiation,,산업안전보건기준에 관한 규칙,576,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f52755f3-2e1d-5730-bd32-cb92dd0beb03,has_hazardous_material,,산업안전보건기준에 관한 규칙,503,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f5807001-f1ce-5b72-b338-671a19084a3e,has_pressure_vessel,,산업안전보건기준에 관한 규칙,120,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f5f4f288-1c1b-5f12-92c6-7040c6e8cada,has_elevator,,산업안전보건기준에 관한 규칙,158,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f7bb266f-d965-5675-ba2e-972ab1af5127,has_subcontractor,,건설산업기본법,37,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
f8d12420-58b3-593f-84f9-710acc3a1fb5,has_scaffold,,산업안전보건기준에 관한 규칙,67,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f90976a7-4259-520e-8789-2e58f0fe807e,has_welding,,산업안전보건기준에 관한 규칙,356,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
f935ab17-1bca-5b58-9558-ab626a06693c,has_concrete_work,,산업안전보건기준에 관한 규칙,368,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fae1bc9c-2f7a-5f1d-9344-9f162d7863b2,has_scaffold,,산업안전보건기준에 관한 규칙,69,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fb2051fb-20c3-5b53-af7f-f2090fe7cca2,has_confined_space,,산업안전보건기준에 관한 규칙,620,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fb8b07c8-9019-5066-9171-8327907ed451,has_diving,,산업안전보건기준에 관한 규칙,538,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fbb3fcea-e207-5bd5-8e85-18c94008a263,has_hazardous_material,,산업안전보건기준에 관한 규칙,466,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fbe658d7-8c43-5da9-b89d-4b001d06dc2a,has_welding,,산업안전보건기준에 관한 규칙,306,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fd6d8b7d-6988-5566-a145-58205ce2ac77,has_subcontractor,,소방시설공사업법,21,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_INCORRECT,NO
fda3de28-2781-5f91-8e75-4894579b7569,has_gondola,,산업안전보건기준에 관한 규칙,63,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fe009ad8-5550-5d11-ade0-6ed78a9e7cb4,has_scaffold,,산업안전보건기준에 관한 규칙,54,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fe36e99a-0588-5df1-9cc4-ff829c2a899f,has_excavation,,산업안전보건기준에 관한 규칙,221,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fe3e0cc8-27b3-5b3c-84f6-9d233c43e029,has_diving,,산업안전보건기준에 관한 규칙,547,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fe6b3d20-3abd-5620-bdea-8153a5fee962,has_dust_work,,산업안전보건기준에 관한 규칙,613,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
fe7a74bc-57a2-5b05-b489-360b08ba92b5,has_crane,,산업안전보건기준에 관한 규칙,139,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ff0580c6-1de4-5253-a385-1f9939eb4d98,has_asbestos,,산업안전보건기준에 관한 규칙,496,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
ffb9ccc6-fa84-5b1b-9871-3a8d49df9c0a,has_hazardous_material,,산업안전보건기준에 관한 규칙,449,산업안전보건기준에 관한 규칙,BLANK_DEFAULT_CORRECT,YES
